transaction_id,ride_id,purchase_amount_usd,charge_status,transaction_ts
10116750,3201120,27.59,Approved,2021-07-01 09:12:00
10116751,3201121,26.53,Decline,2021-09-18 03:16:00
10116752,3201122,20.89,Approved,2022-02-04 11:01:00
10116753,3201123,24.89,Approved,2021-05-21 20:05:00
10116754,3201125,23.24,Approved,2021-09-21 20:39:00
10116755,3201128,11.72,Approved,2021-05-11 18:53:00
10116756,3201129,16.04,Approved,2022-01-27 15:45:00
10116757,3201130,13.89,Approved,2022-01-21 18:23:00
10116758,3201131,11.02,Approved,2022-01-10 11:17:00
10116759,3201133,13.15,Approved,2021-11-19 10:41:00
10116760,3201134,21.32,Approved,2022-01-13 19:12:00
10116761,3201136,15.55,Approved,2021-12-07 09:49:00
10116762,3201139,14.52,Approved,2021-09-09 19:09:00
10116763,3201143,23.36,Approved,2022-02-03 20:32:00
10116764,3201145,14.56,Approved,2021-10-29 20:33:00
10116765,3201150,23.89,Approved,2021-07-29 18:28:00
10116766,3201153,14.52,Decline,2022-02-03 08:46:00
10116767,3201154,29.35,Approved,2021-07-25 18:22:00
10116768,3201155,15.51,Approved,2021-03-31 10:20:00
10116769,3201157,17.98,Approved,2021-09-27 18:43:00
10116770,3201158,26.94,Approved,2021-07-27 20:29:00
10116771,3201161,13.43,Approved,2021-10-18 09:27:00
10116772,3201162,10.08,Approved,2021-05-08 11:34:00
10116773,3201166,12.87,Approved,2021-06-26 17:30:00
10116774,3201168,23.01,Approved,2021-03-11 17:13:00
10116775,3201169,29.91,Approved,2021-11-10 20:16:00
10116776,3201170,19.06,Approved,2021-06-08 19:32:00
10116777,3201175,28.9,Approved,2021-07-07 18:34:00
10116778,3201176,13.64,Approved,2022-01-29 10:53:00
10116779,3201177,24.28,Approved,2021-07-25 15:56:00
10116780,3201178,14.53,Approved,2021-03-05 17:31:00
10116781,3201180,17.83,Approved,2021-11-23 18:26:00
10116782,3201181,11.59,Approved,2021-10-30 19:58:00
10116783,3201183,24.09,Approved,2021-10-15 18:29:00
10116784,3201184,27.9,Approved,2021-05-20 10:41:00
10116785,3201185,14.93,Approved,2021-05-30 14:42:00
10116786,3201186,27.96,Approved,2022-01-03 20:35:00
10116787,3201187,17.05,Approved,2021-11-15 02:38:00
10116788,3201188,28.4,Approved,2021-11-12 10:04:00
10116789,3201190,15.39,Approved,2021-12-07 09:29:00
10116790,3201192,20.99,Approved,2021-12-23 18:16:00
10116791,3201193,10.12,Approved,2021-04-25 08:50:00
10116792,3201195,26.25,Decline,2021-09-25 14:27:00
10116793,3201202,10.73,Approved,2021-09-21 17:15:00
10116794,3201204,29.11,Approved,2021-10-01 09:11:00
10116795,3201206,15.65,Approved,2021-11-28 17:13:00
10116796,3201207,29.19,Approved,2022-02-11 19:20:00
10116797,3201208,13.63,Approved,2021-12-20 20:39:00
10116798,3201210,25.76,Approved,2021-03-09 19:37:00
10116799,3201211,22.03,Approved,2021-12-06 19:37:00
10116800,3201212,24.28,Approved,2021-08-26 08:38:00
10116801,3201214,10.17,Approved,2022-01-02 10:58:00
10116802,3201215,29.32,Approved,2021-10-09 08:54:00
10116803,3201217,28.34,Approved,2021-09-19 17:39:00
10116804,3201218,28.89,Approved,2021-11-04 18:59:00
10116805,3201219,13.72,Approved,2021-06-08 20:04:00
10116806,3201221,10.02,Approved,2021-12-15 17:40:00
10116807,3201222,16.66,Approved,2021-12-25 20:42:00
10116808,3201226,12.62,Approved,2021-05-16 09:39:00
10116809,3201227,25.72,Approved,2022-01-22 16:38:00
10116810,3201228,13.12,Approved,2021-11-09 23:47:00
10116811,3201230,17.81,Approved,2021-08-26 19:12:00
10116812,3201232,26.87,Approved,2022-02-05 11:15:00
10116813,3201233,12,Approved,2021-04-16 19:09:00
10116814,3201237,19.27,Approved,2021-11-27 14:26:00
10116815,3201238,26.8,Approved,2021-06-13 16:06:00
10116816,3201241,20.54,Approved,2021-07-18 10:54:00
10116817,3201242,23.11,Approved,2021-12-30 18:27:00
10116818,3201243,27.79,Approved,2022-02-12 09:44:00
10116819,3201244,11.05,Approved,2021-11-15 09:48:00
10116820,3201245,14.9,Approved,2021-09-29 23:13:00
10116821,3201248,18.39,Approved,2021-12-28 12:04:00
10116822,3201250,22.3,Approved,2021-11-29 19:28:00
10116823,3201252,22.53,Decline,2021-09-23 12:42:00
10116824,3201253,19.86,Approved,2021-12-11 10:33:00
10116825,3201254,23.45,Approved,2021-06-26 09:49:00
10116826,3201256,23.49,Approved,2021-11-13 16:43:00
10116827,3201258,16.8,Approved,2021-07-08 09:56:00
10116828,3201259,10.95,Approved,2021-11-21 20:08:00
10116829,3201262,23.92,Approved,2021-07-18 19:49:00
10116830,3201264,24.28,Approved,2021-06-04 10:09:00
10116831,3201266,26.56,Approved,2021-12-13 16:59:00
10116832,3201267,12.9,Approved,2021-10-31 20:07:00
10116833,3201268,18.66,Approved,2021-09-10 18:25:00
10116834,3201269,25.63,Approved,2021-05-23 13:41:00
10116835,3201273,24.77,Approved,2021-12-17 18:27:00
10116836,3201274,18.68,Approved,2021-10-30 17:29:00
10116837,3201275,19.38,Approved,2021-06-19 10:27:00
10116838,3201278,29.22,Approved,2021-11-14 09:27:00
10116839,3201282,29.24,Approved,2021-09-29 17:49:00
10116840,3201283,20.87,Approved,2022-01-20 09:17:00
10116841,3201284,15.75,Approved,2021-12-29 11:12:00
10116842,3201285,10.79,Approved,2022-01-02 11:29:00
10116843,3201286,11.71,Approved,2021-11-27 18:19:00
10116844,3201291,19.5,Approved,2022-01-17 09:31:00
10116845,3201292,16.99,Decline,2021-12-23 17:41:00
10116846,3201295,29.65,Approved,2021-06-30 10:40:00
10116847,3201297,16.46,Approved,2021-08-12 14:30:00
10116848,3201299,16.68,Approved,2021-03-29 21:12:00
10116849,3201300,10.54,Approved,2021-06-28 17:47:00
10116850,3201301,13.58,Decline,2021-12-20 19:19:00
10116851,3201302,25.18,Approved,2021-11-11 09:26:00
10116852,3201303,16.42,Approved,2021-09-13 11:33:00
10116853,3201308,11.9,Approved,2021-12-19 09:43:00
10116854,3201311,20.75,Approved,2021-11-11 18:19:00
10116855,3201313,28.06,Approved,2021-01-30 10:56:00
10116856,3201315,13.81,Approved,2021-03-21 14:36:00
10116857,3201316,27.16,Approved,2021-12-30 10:31:00
10116858,3201317,11.14,Approved,2021-12-09 19:24:00
10116859,3201319,12.13,Approved,2021-08-31 19:35:00
10116860,3201320,26.24,Approved,2021-10-21 10:00:00
10116861,3201321,16.1,Approved,2021-10-19 18:23:00
10116862,3201322,27.88,Approved,2022-01-15 17:50:00
10116863,3201324,23.95,Approved,2022-01-21 17:52:00
10116864,3201328,15.61,Approved,2022-02-18 18:05:00
10116865,3201331,13.91,Approved,2022-01-24 17:51:00
10116866,3201332,14.31,Approved,2022-01-15 11:38:00
10116867,3201334,17.17,Approved,2021-10-03 09:15:00
10116868,3201336,29.87,Decline,2021-10-03 17:56:00
10116869,3201341,14.75,Approved,2021-09-03 03:04:00
10116870,3201342,15.31,Approved,2021-10-16 13:23:00
10116871,3201345,10.15,Approved,2021-05-24 19:56:00
10116872,3201346,18.75,Approved,2021-05-14 17:15:00
10116873,3201348,26.75,Approved,2021-06-20 13:21:00
10116874,3201349,17.32,Approved,2022-01-30 01:58:00
10116875,3201350,28.99,Approved,2022-02-12 18:32:00
10116876,3201352,19.8,Approved,2021-08-22 18:50:00
10116877,3201354,18.19,Approved,2021-10-24 21:04:00
10116878,3201357,20.76,Approved,2021-12-10 11:12:00
10116879,3201358,19.09,Approved,2021-09-29 08:48:00
10116880,3201365,24.69,Approved,2021-07-06 13:56:00
10116881,3201367,15.58,Approved,2022-02-13 10:49:00
10116882,3201368,25.55,Approved,2021-08-01 19:45:00
10116883,3201369,22.86,Approved,2022-01-17 20:11:00
10116884,3201370,11.36,Approved,2021-07-16 11:09:00
10116885,3201373,13.86,Approved,2021-11-01 15:19:00
10116886,3201375,23.28,Approved,2021-12-16 09:16:00
10116887,3201376,10.77,Approved,2021-06-15 15:58:00
10116888,3201378,17.59,Approved,2022-01-10 11:11:00
10116889,3201379,13.59,Approved,2021-08-02 02:26:00
10116890,3201380,10.09,Approved,2021-10-31 09:11:00
10116891,3201381,22.71,Approved,2021-08-10 09:39:00
10116892,3201383,18.03,Approved,2021-04-22 19:51:00
10116893,3201384,27.12,Approved,2021-08-23 17:48:00
10116894,3201385,25.11,Approved,2021-12-17 17:43:00
10116895,3201386,17.85,Approved,2022-01-13 18:38:00
10116896,3201388,22.28,Approved,2021-07-15 13:45:00
10116897,3201389,19.66,Approved,2021-10-03 19:17:00
10116898,3201392,17.54,Approved,2022-01-28 20:17:00
10116899,3201394,28.82,Decline,2021-12-25 15:50:00
10116900,3201395,17.78,Approved,2021-12-05 11:58:00
10116901,3201397,19.95,Approved,2022-01-22 18:06:00
10116902,3201398,25.2,Approved,2021-10-08 10:57:00
10116903,3201400,18.94,Approved,2021-11-23 20:13:00
10116904,3201401,18.23,Approved,2021-12-29 16:56:00
10116905,3201406,28.97,Decline,2022-01-08 18:08:00
10116906,3201409,12.96,Approved,2021-11-06 10:20:00
10116907,3201411,26.63,Approved,2021-12-12 21:15:00
10116908,3201412,21.91,Approved,2021-04-15 12:27:00
10116909,3201416,20.54,Decline,2021-06-27 09:28:00
10116910,3201418,23.56,Approved,2021-12-29 18:56:00
10116911,3201419,29.68,Approved,2021-10-06 17:59:00
10116912,3201422,26.59,Approved,2021-11-26 16:59:00
10116913,3201424,18.3,Approved,2021-12-02 17:36:00
10116914,3201425,14.53,Approved,2022-01-11 10:05:00
10116915,3201426,22.07,Approved,2021-04-09 11:33:00
10116916,3201429,20,Approved,2021-08-03 17:25:00
10116917,3201430,22.16,Approved,2021-09-27 18:56:00
10116918,3201432,10.91,Approved,2022-01-31 10:42:00
10116919,3201433,15.09,Approved,2021-07-29 09:29:00
10116920,3201434,28.43,Approved,2022-01-13 10:49:00
10116921,3201435,10.15,Approved,2021-12-03 17:46:00
10116922,3201436,10.77,Approved,2021-12-05 10:17:00
10116923,3201437,18.67,Approved,2021-09-18 08:03:00
10116924,3201440,16.93,Approved,2021-09-07 17:36:00
10116925,3201441,24.03,Approved,2021-12-18 20:07:00
10116926,3201442,25.29,Approved,2022-01-06 11:15:00
10116927,3201444,15.04,Approved,2021-11-05 11:50:00
10116928,3201445,23.49,Approved,2022-01-12 10:43:00
10116929,3201446,10.26,Approved,2021-03-21 03:07:00
10116930,3201447,10.2,Approved,2021-06-16 18:37:00
10116931,3201448,22.86,Approved,2021-06-22 18:20:00
10116932,3201450,19.63,Approved,2021-10-29 03:26:00
10116933,3201451,17.4,Decline,2021-11-13 21:31:00
10116934,3201452,21.87,Approved,2021-09-21 10:32:00
10116935,3201453,24.17,Approved,2022-01-06 20:26:00
10116936,3201454,20.4,Approved,2021-07-26 10:12:00
10116937,3201455,28.5,Approved,2021-11-12 09:19:00
10116938,3201458,19.87,Approved,2021-04-15 18:48:00
10116939,3201460,15.38,Approved,2022-01-11 17:32:00
10116940,3201462,23.94,Approved,2022-01-24 15:08:00
10116941,3201463,26.75,Approved,2021-12-29 10:36:00
10116942,3201464,26.87,Approved,2021-05-01 20:56:00
10116943,3201466,22.34,Approved,2021-09-08 22:27:00
10116944,3201467,15.15,Approved,2021-09-03 17:41:00
10116945,3201468,26.95,Approved,2021-11-17 16:30:00
10116946,3201469,27.7,Approved,2022-01-12 13:06:00
10116947,3201471,15.14,Approved,2021-12-24 10:04:00
10116948,3201472,12.5,Approved,2021-09-19 10:11:00
10116949,3201473,23.31,Approved,2021-09-10 19:19:00
10116950,3201476,29.36,Approved,2021-05-05 17:39:00
10116951,3201477,15.89,Approved,2021-11-21 19:09:00
10116952,3201478,23.82,Approved,2021-10-08 07:37:00
10116953,3201479,25.92,Decline,2021-09-05 10:17:00
10116954,3201482,24.65,Approved,2021-06-24 10:20:00
10116955,3201483,15.01,Approved,2021-09-20 18:15:00
10116956,3201484,28.86,Approved,2021-08-24 09:50:00
10116957,3201485,24.06,Approved,2021-06-19 19:42:00
10116958,3201486,15.68,Approved,2021-09-18 08:34:00
10116959,3201487,11.87,Approved,2022-01-06 10:33:00
10116960,3201489,10.66,Approved,2022-01-12 19:18:00
10116961,3201490,24.89,Approved,2021-12-22 17:37:00
10116962,3201491,10.94,Approved,2021-11-26 09:35:00
10116963,3201492,14.76,Approved,2021-12-23 10:49:00
10116964,3201493,19.63,Approved,2021-09-29 08:54:00
10116965,3201498,29.78,Approved,2021-07-24 20:54:00
10116966,3201499,20.75,Approved,2021-09-02 09:23:00
10116967,3201501,27.5,Approved,2022-01-29 19:11:00
10116968,3201502,12.38,Approved,2021-08-18 18:10:00
10116969,3201504,15.54,Approved,2021-09-26 20:46:00
10116970,3201505,29.26,Approved,2022-01-05 15:45:00
10116971,3201507,29.9,Approved,2021-05-17 19:39:00
10116972,3201513,20.24,Approved,2021-07-31 10:38:00
10116973,3201515,18.99,Approved,2021-11-16 17:55:00
10116974,3201517,14.97,Approved,2021-07-24 23:40:00
10116975,3201523,27.9,Approved,2021-08-29 18:24:00
10116976,3201528,11.35,Approved,2021-12-20 10:41:00
10116977,3201529,21.15,Approved,2021-11-12 09:16:00
10116978,3201531,13.52,Approved,2022-01-05 12:59:00
10116979,3201533,22.24,Approved,2021-05-20 16:58:00
10116980,3201536,17.56,Approved,2021-10-05 12:02:00
10116981,3201538,25.48,Approved,2022-01-22 09:39:00
10116982,3201540,24.62,Approved,2021-06-24 10:18:00
10116983,3201544,11.53,Approved,2021-06-09 19:36:00
10116984,3201550,10.27,Approved,2021-05-02 19:52:00
10116985,3201552,24.05,Approved,2021-07-29 10:22:00
10116986,3201556,11.92,Approved,2021-06-08 20:43:00
10116987,3201558,24.6,Approved,2021-12-19 09:07:00
10116988,3201559,11.38,Approved,2021-08-14 16:36:00
10116989,3201561,16.93,Approved,2021-11-03 12:53:00
10116990,3201562,24.97,Approved,2021-06-14 10:47:00
10116991,3201563,29.41,Approved,2021-08-27 20:30:00
10116992,3201564,17.21,Approved,2021-10-20 19:04:00
10116993,3201566,22.74,Approved,2021-05-22 19:10:00
10116994,3201567,18.93,Approved,2022-01-05 10:11:00
10116995,3201568,16.26,Approved,2021-11-29 19:09:00
10116996,3201570,25.4,Approved,2021-06-22 13:53:00
10116997,3201571,10.31,Approved,2021-10-30 14:26:00
10116998,3201572,15.96,Approved,2021-10-29 18:18:00
10116999,3201573,10.82,Approved,2022-01-26 11:59:00
10117000,3201576,24.92,Approved,2021-04-02 18:40:00
10117001,3201580,27.73,Approved,2021-11-22 17:07:00
10117002,3201582,10.2,Approved,2021-10-30 19:27:00
10117003,3201583,18.57,Approved,2021-06-30 10:43:00
10117004,3201587,16.34,Approved,2021-03-31 20:24:00
10117005,3201589,20.51,Approved,2021-11-01 18:07:00
10117006,3201590,12.57,Approved,2021-04-15 12:51:00
10117007,3201591,14.57,Approved,2022-01-13 09:10:00
10117008,3201593,12.82,Approved,2021-05-22 16:25:00
10117009,3201594,10.38,Approved,2022-02-18 04:15:00
10117010,3201595,23.41,Approved,2021-12-19 18:15:00
10117011,3201596,25.94,Approved,2021-10-17 17:02:00
10117012,3201600,27.06,Approved,2021-07-03 19:50:00
10117013,3201602,20.39,Approved,2021-08-18 20:34:00
10117014,3201604,28.33,Approved,2021-09-07 16:58:00
10117015,3201605,17.53,Approved,2021-10-18 17:49:00
10117016,3201606,29.85,Approved,2022-01-30 09:48:00
10117017,3201610,15.88,Approved,2022-01-17 16:54:00
10117018,3201614,19.38,Approved,2021-08-31 10:14:00
10117019,3201615,14.93,Approved,2021-10-10 17:46:00
10117020,3201617,23.36,Approved,2021-06-30 19:14:00
10117021,3201618,13.75,Approved,2021-09-27 21:09:00
10117022,3201621,22.46,Approved,2021-06-22 19:02:00
10117023,3201622,11.4,Approved,2022-01-08 18:09:00
10117024,3201623,26.23,Approved,2021-12-22 16:57:00
10117025,3201624,29.34,Approved,2021-12-21 15:24:00
10117026,3201627,26.59,Approved,2021-10-23 14:55:00
10117027,3201631,28.93,Approved,2021-03-23 18:39:00
10117028,3201633,17.6,Decline,2021-10-04 19:47:00
10117029,3201635,28.82,Approved,2021-12-10 08:47:00
10117030,3201636,16.1,Approved,2021-07-02 10:10:00
10117031,3201637,10.95,Approved,2021-12-28 09:29:00
10117032,3201639,28.48,Approved,2021-12-28 09:18:00
10117033,3201641,23.22,Approved,2021-12-16 09:34:00
10117034,3201642,28.49,Approved,2021-09-16 21:10:00
10117035,3201645,25.79,Approved,2021-10-23 17:51:00
10117036,3201646,14.78,Approved,2021-10-13 09:49:00
10117037,3201649,23.44,Approved,2021-06-15 11:06:00
10117038,3201650,22.8,Approved,2021-05-22 16:06:00
10117039,3201651,26.7,Approved,2022-01-17 16:37:00
10117040,3201652,27.6,Approved,2022-01-16 09:46:00
10117041,3201653,23.93,Approved,2022-01-26 19:12:00
10117042,3201655,28.76,Approved,2022-01-31 18:02:00
10117043,3201656,23.89,Approved,2021-12-16 15:30:00
10117044,3201657,16.9,Approved,2021-06-25 19:30:00
10117045,3201658,20.93,Approved,2022-01-09 17:14:00
10117046,3201659,13.29,Approved,2021-05-15 12:54:00
10117047,3201661,21.9,Approved,2021-12-18 09:50:00
10117048,3201663,15.79,Approved,2022-02-11 18:32:00
10117049,3201664,16.48,Approved,2021-11-11 21:09:00
10117050,3201665,18.59,Approved,2022-01-12 09:09:00
10117051,3201668,11.47,Approved,2021-07-24 11:33:00
10117052,3201669,26.42,Approved,2021-09-24 20:32:00
10117053,3201670,24.56,Decline,2021-10-21 18:13:00
10117054,3201671,13.3,Approved,2021-12-18 10:51:00
10117055,3201672,19.6,Approved,2021-07-16 17:29:00
10117056,3201673,28.99,Approved,2021-06-27 09:17:00
10117057,3201674,17.88,Approved,2021-11-25 19:13:00
10117058,3201676,14.23,Approved,2021-06-01 07:12:00
10117059,3201677,23.11,Approved,2021-11-11 21:36:00
10117060,3201681,10.74,Approved,2021-07-26 11:04:00
10117061,3201682,21.25,Approved,2021-10-11 19:14:00
10117062,3201683,23.06,Approved,2021-10-09 20:42:00
10117063,3201684,20.69,Approved,2021-07-17 09:15:00
10117064,3201686,11.38,Decline,2021-12-26 10:58:00
10117065,3201687,25.53,Approved,2021-12-28 10:52:00
10117066,3201688,28.55,Approved,2021-11-24 18:45:00
10117067,3201689,10.02,Approved,2022-01-29 13:52:00
10117068,3201690,15.84,Approved,2022-02-03 20:20:00
10117069,3201691,24.75,Approved,2021-12-05 19:03:00
10117070,3201692,24.02,Approved,2021-08-16 16:39:00
10117071,3201693,13.64,Approved,2021-09-21 10:47:00
10117072,3201701,23.27,Approved,2021-07-23 09:57:00
10117073,3201702,20.74,Approved,2021-06-12 17:12:00
10117074,3201705,22.76,Approved,2021-07-11 09:50:00
10117075,3201706,28.69,Approved,2021-10-21 11:20:00
10117076,3201707,20.29,Approved,2021-05-22 17:53:00
10117077,3201708,19.09,Approved,2021-12-22 20:25:00
10117078,3201709,15.85,Approved,2022-02-13 18:16:00
10117079,3201713,19.35,Approved,2021-11-08 17:08:00
10117080,3201719,16.98,Approved,2022-02-05 09:30:00
10117081,3201721,24.64,Approved,2021-10-21 10:05:00
10117082,3201722,10.61,Approved,2021-05-08 10:15:00
10117083,3201723,11.36,Approved,2021-10-22 12:52:00
10117084,3201726,15.73,Approved,2021-09-21 11:04:00
10117085,3201732,16.11,Approved,2021-12-18 20:07:00
10117086,3201734,21.99,Approved,2021-11-24 18:12:00
10117087,3201735,10.66,Approved,2021-07-12 17:00:00
10117088,3201740,19.29,Approved,2021-10-20 10:08:00
10117089,3201741,10.44,Approved,2021-12-12 20:15:00
10117090,3201742,24.34,Approved,2022-01-15 17:41:00
10117091,3201743,26.54,Approved,2021-07-11 21:02:00
10117092,3201744,12.86,Approved,2021-12-31 15:06:00
10117093,3201745,25.91,Approved,2022-01-24 20:37:00
10117094,3201746,29.17,Approved,2021-09-10 15:29:00
10117095,3201749,13.69,Approved,2021-11-16 10:46:00
10117096,3201752,20.86,Approved,2021-04-11 19:17:00
10117097,3201753,21.17,Approved,2021-07-11 18:49:00
10117098,3201754,21.74,Approved,2021-12-29 17:56:00
10117099,3201755,26.43,Approved,2021-07-24 10:46:00
10117100,3201756,23.91,Decline,2022-01-18 09:20:00
10117101,3201757,10.9,Approved,2021-12-24 19:41:00
10117102,3201759,19.63,Approved,2021-11-03 10:33:00
10117103,3201760,24.48,Approved,2021-07-27 09:59:00
10117104,3201761,19.37,Approved,2021-12-23 09:48:00
10117105,3201762,27.02,Approved,2021-11-19 09:27:00
10117106,3201764,11.27,Approved,2021-11-28 19:16:00
10117107,3201765,13.37,Approved,2021-12-31 08:03:00
10117108,3201768,19.37,Approved,2022-01-19 18:16:00
10117109,3201769,14.63,Approved,2021-05-01 10:51:00
10117110,3201770,17.72,Approved,2021-09-26 14:35:00
10117111,3201771,26.65,Approved,2021-04-16 12:14:00
10117112,3201774,15.73,Approved,2022-02-13 10:58:00
10117113,3201777,26.16,Approved,2021-12-14 19:23:00
10117114,3201778,25.07,Approved,2021-09-10 18:55:00
10117115,3201779,25.42,Approved,2022-01-10 15:46:00
10117116,3201782,14.16,Approved,2021-07-24 20:46:00
10117117,3201785,23.7,Approved,2021-10-01 11:32:00
10117118,3201787,16.45,Approved,2021-04-09 17:27:00
10117119,3201788,19.67,Approved,2021-07-24 14:22:00
10117120,3201789,25.38,Approved,2021-08-14 18:24:00
10117121,3201790,20.76,Approved,2022-01-01 21:34:00
10117122,3201792,21.16,Approved,2021-07-17 21:19:00
10117123,3201794,21.2,Approved,2021-10-18 09:29:00
10117124,3201795,24.65,Approved,2021-12-03 06:21:00
10117125,3201796,24.93,Approved,2021-10-14 20:50:00
10117126,3201797,14.98,Approved,2021-10-25 09:13:00
10117127,3201798,18.56,Approved,2021-07-10 17:15:00
10117128,3201799,29.1,Approved,2021-10-26 10:26:00
10117129,3201800,14.38,Approved,2022-01-29 09:45:00
10117130,3201803,29.96,Approved,2021-10-01 06:41:00
10117131,3201805,11.38,Approved,2021-11-25 14:28:00
10117132,3201807,20.8,Approved,2021-11-22 17:38:00
10117133,3201808,10.35,Approved,2021-11-25 10:41:00
10117134,3201809,12.94,Approved,2021-07-17 09:37:00
10117135,3201810,14.83,Approved,2022-01-31 21:17:00
10117136,3201811,29.76,Approved,2021-07-01 12:36:00
